0,1,2,3,4,5
https://ekstrabladet.dk/nyheder/samfund/dystre-udsigter-det-hele-kan-vaere-vaek/8024783,63,Dystre udsigter: Det hele kan være væk,,"Mediet Finans har talt med en chef for aktieanalyse i Alm. Brand Markets, der oplyser, hvordan coronavirussen er skidt nyt for økonomien. Og det ser meget skidt ud. - Hvis spredningen fortsætter i Vesten, så kommer vi til at se massive nedjusteringer. Før lå vi til at vokse omkring otte til ni procent i indtjening i år, og det er da en mulighed, at det er væk, siger Michael Friis Jørgensen.",28. feb. 2020
https://ekstrabladet.dk/opinionen/madskastrup/toerklaede-fastelavn/8024587,82,Tørklæde-fastelavn,,"Lad os se på den seneste krænkelsessag.Jeg ser her læseren vende ryggen til. Med migræne. Men jeg lover, at sagens udvikling er ny på krænkelses-fronten.Det begyndte med, at TV 2-værten Mette Helena Rasmussen havde klædt sig ud som muslimsk kvinde til fastelavn. Nogle krænkede unityper kaldte via Instagram derpå til udskamning af TV-værten.Hvor racistisk tror en hvid, privilegeret kvinde lige, at hun kan tillade sig at være? Sådan at gøre spas af en minoritetsgruppes klædedragt! Kulturel appropriation, blev der råbt. Ikke siden racistiske mexicaner-hatte til fest på universitetet havde man kendt mage til tankeløshed.Så undskyldte Mette Helena Rasmussen. Af hensyn til mediefreden, havde man indtryk af. Eller muligvis på grund af et vink fra en elendig redaktør på hendes TV-station, hvilket er det samme.Herefter var der til gengæld folk på de sociale medier, der krævede, at TV-værten trak sin undskyldning tilbage. Læg mærke til, hvordan sagen på denne måde blev bygget op til et klassisk værdislag mellem nationalkonservative og globalister.Som en Leif Lemcke forarget skrev om TV-værtens undskyldning i et læserbrev i Ekstra Bladet:’Vi har i Danmark traditioner, vi skal værne om, og hvis nogen udefra ikke bryder sig om disse, så har vi bl.a. Kastrup og Billund Lufthavn til rådighed. Racisme er en grim ting, og omvendt racisme er lige så grimt.’ Her var vi sikkert en del, der mærkede egne ansigter få tics eller grimassere migræneagtigt over udsigten til en gentagelse af næsten alle hidtidige krænkelsessager i Danmark.Altså lige indtil det helt nye indtraf. Modsat hidtidige shitstorme og krænkelses-sager dukkede en af de oprindeligt krænkede pludselig op og sagde: ’Undskyld’.Kvinden bag instagram-profilen ’Krænkelseskulturelle memes’, Anne Katrine Raahede Hansen, kom og punkterede det opkørte og allerede alt for hårdt oppumpede postyr.Hun fortrød sin mobilisering af shitstormen mod TV2-værten. Ikke mindst fordi det var gået op for denne krænkelsesentusiast, at ingen muslimske kvinder har fundet udklædningen krænkende. Hendes krænkelsesiver havde tværtimod reflekteret ’negativt tilbage på en i forvejen udsat minoritetsgruppe. Og det vil jeg gerne undskylde for,’ som Anne Katrine Raahede Hansen skrev på Instagram.Dertil havde hun nok også indset, at man holde op med at grave, når man står i et hul.Det vidunderlige i det alt sammen er, hvad denne undskyldning har blotlagt:Nemlig hvor absurd rituelle krænkelsessager er. Som ser vi nu et billede af, at en pind kastes, og en hund løber efter den, men pinden er taget ud af billedet. Man ser dermed tydeligt kasterens rænkespil. Såvel som køterens forvirring og skuffelse.",28. feb. 2020
https://ekstrabladet.dk/nyheder/politik/partileder-under-heftig-beskydning-kritikere-staar-frem/8024673,197,Partileder under heftig beskydning: Kritikere står frem,,"Jorden brænder under Josephine Fock.Hidtil har kritikken af Focks grænseoverskridende adfærd lydt fra anonyme stemmer, men nu står to medlemmer af Alternativet frem ved navns nævnelse med nye anklager mod det kuldsejlede partis leder.Der er tale om gruppeformand i Københavns Borgerrepræsentation, Fanny Broholm, og det tidligere medlem af Alternativets folketingsgruppe Ulla Sandbæk.Fanny Broholm udtaler sig over for Information, der også tidligere bragte anklager mod Fock fra fire anonyme medlemmer af Alternativet.- Hun har overfuset mig for bagateller og mistænkeliggjort mine motiver, og hun kommer meget tæt på én fysisk.- Jeg er ikke bange for nogen mennesker - ud over Josephine. Hun er uegnet til at lede en stor organisation og i særdeleshed et projekt som Alternativet, som vægter empati og gennemsigtighed højt, siger Fanny Broholm til Informationer.Fanny Broholm arbejdede sammen med Josephine Fock på Christiansborg i to år 2015-2017 først som studentermedhjælper og siden som projektleder.Smertefuld dødUlla Sandbæk, der var en del af Alternativets folketingsgruppe 2015-2019, skriver, at partiet risikerer at ’afgå ved en smertefuld død’ med Fock ved roret.’(…) jeg melder mig ikke ud men afventer at det bliver lysende klart at de kritiske stemmer har ret og at de ikke har udtalt sig for at falde Josephine i ryggen men fordi Alternativet med hende som forperson med sikkerhed vil afgå ved en smertefuld død.’’Det er i hvert fald grunden til at jeg selv har udtalt mig og udsat mig for al den hadefulde beklikkelse fra baglandet af mine motiver’, skriver hun på sin åbne Facebook-profil.",28. feb. 2020
https://ekstrabladet.dk/sport/fodbold/udenlandsk_fodbold/spanskfodbold/medie-skal-starte-inde-i-el-clasico/8024657,60,Medie: Skal starte inde i El Clásico ,"Martin Braithwaite ligner en mand, der skal starte inde i søndagens El Clasico ifølge spansk avis","Se professionel top-boksning på lørdag. Køb adgang herMartin Braithwaite fik en drømmedebut for FC Barcelona i sidste weekend, da han blev skiftet ind og var involveret i to mål, og når FC Barcelona møder Real Madrid, ser det også ud til, at danskeren kommer i aktion.Og danskeren skal måske endda starte ind for katalanerne.Ifølge den spanske avis AS udgjorde Martin Braithwaite en angrebstrio med Lionel Messi og Antoine Griezmann til fredagens træning, og avisen skriver, at den trio formentlig vil starte inde imod Real Madrid.",28. feb. 2020
https://ekstrabladet.dk/sport/fodbold/dansk_fodbold/kaempe-haeder-til-schmeichel/8024420,5,Kæmpe hæder til Schmeichel,For fjerde gange på fem år er Kasper Schmeichel af DBU blevet kåret som Årets Mandlige Spiller,"For folk, der har fulgt det danske landshold og Premier League i 2019, kommer det næppe som den store overraskelse, hvem Dansk Boldspil-Union (DBU) har kåret som Årets Mandlige Spiller for 2019.Landsholdsmålmand Kasper Schmeichel fra Leicester City modtog fredag hæderen for fjerde gang på fem år efter et år, hvor han på både klub- og landshold har været en stor profil.De øvrige nominerede var Christian Eriksen (Tottenham, nu Inter), Thomas Delaney (Borussia Dortmund) og Yussuf Poulsen (RB Leipzig).Det er fans, som har kunnet stemme om, hvem af de fire som skulle løbe med prisen.33-årige Kasper Schmeichel fik også med prisen sidste år samt i 2015 og 2016, mens Christian Eriksen kilede sig foran og snuppede den i 2017.Eriksen har også vundet den i 2011, 2013 og 2014.Tidligere på året blev Kasper Schmeichel også kåret som årets spiller i 2019 af Spillerforeningen.Blandt andet takket være mange store præstationer fra Schmeichel ligger Leicester i toppen af Premier League i denne sæson.Derudover var han en vital spiller for Danmark i kvalifikationen til EM 2020.Ikke mindst hans pragtpræstation i Parken i 1-0-sejren over Schweiz sendte Åge Hareides tropper i retning af den EM-slutrunde, som blev cementeret med 1-1 i Irland i sidste kamp.I hele 2019 spillede Danmark ti kampe, og det blev til fem sejre og fem uafgjorte.Kasper Schmeichel står foreløbig noteret for 53 A-landskampe for Danmark siden debuten mod Makedonien (nu Nordmakedonien, red.) i 2013.Prisen som Årets Kvindelige Spiller går til 31-årige Sanne Troelsgaard, som til hverdag tørner ud for FC Rosengård i Sveriges bedste fodboldrække. Se også: FC København trækker Istanbul Başakşehir i Europa League Se også: Stort millionoverskud i Vejle Se også: FCK'er vil møde barndomsven: Kom så med Christian",28. feb. 2020
https://ekstrabladet.dk/biler/volkswagen-har-indgaaet-et-forlig-paa-830-millioner-euro/8024641,100,Volkswagen har indgået et forlig på 830 millioner euro,,"Bilproducenten Volkswagen har indgået et forlig på 830 millioner euro (6,2 milliarder kroner) med en stor gruppe af kunder, der har været berørt af den såkaldte dieselskandale.Det skriver flere udenlandske nyhedsbureauer.Dermed er en længere retssag afsluttet mellem bilgiganten og forbrugerorganisationen Vzbv.Organisationen rejste sagen på vegne af de mange sagsøgere, som kræver erstatning fra bilfabrikkerne, efter at svindlen med udslippet fra dieselbiler blev afsløret i 2015.Dermed kan omkring 260.000 tyske ejere af Volkswagen-biler se frem til at modtage mellem 1350-6527 euro hver, skriver det tyske nyhedsbureau dpa.Hvor meget den enkelte får afhænger blandt andet af, hvilken bilmodel de har.De enkelte bilejere skal nu beslutte, om de vil acceptere betalingen eller selv sagsøge bilproducenten for et større beløb.I sagsanlægget hævdede forbrugerorganisationen, at Volkswagen med fuldt overlæg påførte bilkøberne skader ved at installere software, som viste, at bilerne ved test af forurening udsendte langt mindre kvælstofilter (NOx-gasser), end de reelt gjorde i trafikken.Se også: Dieselskandale koster Daimler endnu 11 milliarderSammenbrud tidligere på månedenSagen kunne være afsluttet tidligere i februar, da det store beløb på 6,2 milliarder allerede var på bordet. Parterne var dog uenige om, hvem der skulle betale sagens omkostninger.Det førte til et uventet sammenbrud i forhandlingerne. Volkswagen har efterfølgende accepteret at betale sagens omkostninger samt bilejernes advokater.Dieselskandalen begyndte at rulle i 2015, da Volkswagen indrømmede fusk med data for, hvor meget firmaets dieselbiler forurenede.Skandalen har indtil videre kostet bilkoncernen over 30 milliarder euro (over 224 milliarder kroner) i bøder, kompensation og juridiske omkostninger.",28. feb. 2020
https://ekstrabladet.dk/nationen/55-nervoese-kinesere-i-danmark-vil-ikke-rejse-hjem/8024624,157,55 nervøse kinesere i Danmark vil ikke rejse hjem,,"- Udviklingen i Kina mht corona er for kinesere en voldsom stor ting. - De får mange informationer fra deres sociale medier - informationer som vi ikke hører om i her i vesten. Man bliver sat i karantæne- Og mange af de nyheder de får er bekymrende. Bl.a har de hørt at hvis man rejser til Beijing nu som kineser, så vil man blive sat i karantæne i 14 dage - uanset hvad.- Så mine kinesiske bekendte har fået at vide af deres venner og familier i Kina, at de ikke skal komme hjem lige nu. Sådan indleder X (nationen! kender navnet) et brev om den i X's øjne tarvelige måde, den danske stat, behandler kinesiske statsborgere i Danmark på. De ventede og håbede - og fik afslagX's to kinesiske 'bekendte' bad nemlig forleden Udlændingestyrelsen om at få forlænget deres visum og henviste til usikkerheden omkring corona-virus. Men som du kan se, fik de kun lov til at blive 30 dage mere, så de har tid til at købe en ny billet hjem. Det synes X er tarveligt, og han vil gerne høre, om han er den eneste. Hans brev fortsætter nemlig således:- Mine kinesiske bekendtes dagligdag handler for tiden kun om at følge udviklingen af denne virus, og det har været en hård tid at vente på en afgørelse om forlængelse af visum ophold.Får 30 dage til et finde en flybillet- Udlændingestyrelsen og dermed også Udlændinge- og Integrationsministeriet mener desværre ikke, at udbruddet af coronavirus er en ekstraordinær nok årsag til at forlænge et visum ophold.- De har kun givet dem 30 dage til at finde en flyrejse hjem.- Samtidig er der andre lande, der vil blokerer for kinesiske indrejsende og fremtiden er mildest talt nok utryg, skriver X, og Udlændingestyrelsen bekræfter over for nationen!, at de har givet afslag på visumforlængelser til cirka 55 kinesiske statsborgere, der opholder sig i Danmark.     window.addEventListener('isEBReady', function () {",28. feb. 2020
https://ekstrabladet.dk/ferie/myndigheder-om-ferieplaner-det-er-sikkert-at-rejse-trods-corona/8024554,64,Myndigheder om ferieplaner: Det er sikkert at rejse trods corona,,"Skal man droppe rejsen i påskeferien eller holde igen med at planlægge sommerferie på grund af coronavirus?Nej, oplyser Udenrigsministeriet og Sundhedsstyrelsen i en fælles pressemeddelelse.- Hvis man tager de nødvendige forholdsregler før og under rejsen, så er der generelt en lav risiko for ny coronasmitte ved udlandsrejse, men man bør altid være ekstra opmærksom i lande og områder med udbrud af ny corona, skriver myndighederne i pressemeddelelsen.- Man beslutter altid selv, om man vil rejse. Men corona bør ikke i sig selv få nogen til at stoppe deres ferieplanlægning. Det gælder generelt, at det er sikkert at rejse - særligt hvis man følger rådene i Udenrigsministeriets rejsevejledninger og på Sundhedsstyrelsens hjemmeside, skriver de.Se også: Dansk rejsebureau nægter at betale for aflyst rejseHusk rejseforsikringI pressemeddelelsen understreger Udenrigsministeriet og Sundhedsstyrelsen, at ingen myndigheder med sikkerhed kan sige, hvordan coronasmitten udvikler sig over de kommende uger og måneder. Det gælder i Danmark og for resten af verden.Derfor kan det også være svært at vide, hvordan man skal forholde sig til virussen, når det gælder ferieplanlægning, for situationen er med sikkerhed ikke den samme, når påsken står for døren, eller når vi kommer til sommerferien, som den er i dag.- Når man skal planlægge sin rejse, anbefaler vi altid at læse Udenrigsministeriets rejsevejledninger, som opdateres løbende. Sørg for en rejseforsikring, som dækker hjemtransport ved sygdom eller ulykke, så du mindsker risiko for smitte på lokale klinikker og sygehuse, siger Søren Brostrøm, Sundhedsstyrelsens direktør, i pressemeddelelsen.- Både før og under rejsen anbefaler vi også, at man følger med i de lokale sundhedsmyndigheders anbefalinger og undersøger forholdene i sundhedsvæsenet i det land, du skal rejse til. Under rejse anbefaler vi generelle forholdsregler som håndvask, håndsprit, god fødevarehygiejne, undgå kontakt til syge, mv., siger han.- Hold øjeCoronavirussen spredes lige nu verden over, og Udenrigsministeriets rejsevejledninger for cirka 80 lande opdateres løbende, så de afspejler den seneste udvikling både i smittebilledet, og hvis der indføres rejserestriktioner i et land eller region som følge af ny coronaudbrud.- Danskerne er et rejselystent folk. Det skal vi blive ved med at være, også når det bliver påske og sommer i år. Men det er altid vigtigt at følge med i forholdene det sted du gerne vil rejse til. Det gør du bedst ved at holde øje med Udenrigsministeriets rejsevejledninger og ved at tilmelde dig Danskerlisten via vores app Rejseklar. Og rejs aldrig uden en rejseforsikring, siger Erik Brøgger Rasmussen, Udenrigsministeriets direktør for Organisation og Borgerservice.Se også: Thailandsk minister med coronafrygt: Ud med turister uden mundbind",28. feb. 2020
