0,1,2,3,4,5
https://ekstrabladet.dk/nationen/yvonne-vil-gerne-fryses-ned-mangler-bare-fryseren/7881726,125,Yvonne vil gerne fryses ned: Mangler bare fryseren,,"- Vi er alle vokset op i en tid, hvor døden anses for at være en naturlig del af livet. - Men vi er nogen stykker, der vil leve for evigt.Sådan lyder de første linjer i en af de mere mystiske mails, nationen! har modtaget i den seneste tid. Mailen kommer fra Yvonne N, der også har sendt et navnet på et cryokonserverings firma, der tilbyder nedfrysning af døde menneskekroppe for 200.000 dollars. Det hedder Alcor, ligger i Arizona i USA, og der er fine pressebilleder af frysere og klinikfaciliterer - og beskrivelse af hvordan nedfrysningerne foregår. Frys dine døde nedYvonnes mail - som hun håber kan være med til at bryde tabuet om døden - fortsætter således:- Hvis du kender nogen, der lige er døde, eller nogen, der er døende, så frys dem ned.- Det er det eneste håb vi har, for at se dem igen. Uden håbet lever vi i konstant smerte.- Døden er en sygdom, der skal behandles, står der et sted på internettet, og hvis i derude lytter til dette opråb, vil vi kunne lave en revulosion mht. vores handlinger og tankegang.Dem der vil leve evigt- Det vil gavne alle de døde og dem, der vil leve for evigt. ikke kun i Danmark, men i hele verden, skriver Yvonne, der venter på, at hendes økonomi bliver bedre, før hun tilmelder sig. ",20. nov. 2019
https://ekstrabladet.dk/sport/fodbold/landsholdsfodbold/midt-i-triumfen-hareide-med-ny-kritik/7881151,204,Midt i triumfen: Hareide med ny kritik,"Åge Hareide føler ikke, at man som nordmand kan overbevise alle kritikere i dansk fodbold","Mandag aften førte landstræner Åge Hareide Danmark til den anden slutrunde i træk ud af ligeså mange mulige, siden han tiltrådte i 2016.Dengang var der kritiske røster fra danskere, der mente, at Dansk Boldspil-Union (DBU) burde sigte højere end at ansætte en træner fra Norge, eftersom landet har ry for en primitiv og defensiv spillestil.Skeptikerne er der endnu, føler Hareide, selv om han først førte Danmark til VM-ottendedelsfinalen i 2018 og nu har skaffet Danmark til næste sommers EM.Hareide føler ikke, at skeptikerne kan besejres.- Det gør du aldrig som nordmand, de (skeptikerne, red.) vil altid være der uanset. De har en anden kultur og et andet syn på det. De foretrækker en dansker i spidsen for landsholdet, og så er det svært at være nordmand, siger Åge Hareide til Aftenposten.Næste sommers EM bliver hans sidste gerning som dansk landstræner, da han allerede tidligere på året fik at vide, at han ikke får sin kontrakt forlænget. I stedet tager Kasper Hjulmand over som landstræner.Det er til trods for, at Hareides statistik som dansk landstræner er yderst positiv.Ifølge Ekstra Bladet er Hareide den danske landstræner med det højeste pointgennemsnit (1,93 point per kamp), stærkeste defensiv (0,62 mål imod per kamp) samt bedste offensiv (1,93 mål per kamp).- Resultater er det allervigtigste i fodbold. Statistikker viser, hvad de gør, og kan ikke modsiges. Det er fint både for mig personligt og for holdet, siger Hareide til Aftenposten.Det er første gang, at Hareide skal til EM, når han næste år står i spidsen for Danmark ved slutrunden, der blandt andet afvikles i Danmark.Se også: Dansk EM-opvarmning på WembleySe også: Åge over alle: De toppede og floppede i EM-kvalenSe også: Schmeichel hylder Hareide",20. nov. 2019
https://ekstrabladet.dk/nyheder/samfund/mor-raser-mod-butikker-hvorfor-er-det-drengetoej/7880805,165,Mor raser mod butikker: Hvorfor er det drengetøj?,,"En stærkt utilfreds mor fra Wellington i New Zealand for til Facebook-tasterne efter det gik op for hende, at den trøje med dinosaur-tryk, hun netop havde foræret sin lille datter Lola, var mærket som 'drengetøj'. 'Selv min næsten treårige synes, jeres kønslabels er bull... Hvorfor helvede er alle de cool t-shirts mærket som 'drenge', hvad gør i øvrigt denne t-shirt til en drenge-t-shirt? skriver India Springle til sit opslag, som hun lagde på Facebook søndag. Siden har blandt andre de new zealandske medier NZHerald og Stuff skrevet om hendes Facebook-raseri mod supermarked-kæden Kmart. også australske 7news har skrevet historien.",20. nov. 2019
https://ekstrabladet.dk/sport/fodbold/dansk_fodbold/superligaen/silkeborg_if/slut-efter-en-lang-karriere-dennis-flinta-stiller-stoevlerne-paa-hylden/7881615,5,Slut efter en lang karriere: Dennis Flinta stiller støvlerne på hylden,"Når kontrakten til sommer vinter løber ud, stiller forsvarsspiller Dennis Flinta støvlerne på hylden","Han har spillet 384 kampe for Silkeborg IF, men det bliver ikke til mange flere for kaptajnen Dennis Flinta.Den 36-årige forsvarsspiller har netop meddelt, at han indstiller karrieren, når kontrakten med Superliga-holdet udløber til vinter.Dennis Flinta siger i en pressemeddelelse:- På et tidspunkt skal det jo slutte. Jeg er 36 år, så det er vel ikke den store sensation, at det sker nu. Jeg har det rigtig godt med, at beslutningen nu er truffet, og jeg føler også, at tidspunktet er rigtigt. Jeg har nydt mine år i fodbold og i SIF, men jeg vil heller ikke lægge skjul på, at de seneste år har været hårde med op- og nedrykninger, skader og en position, hvor jeg er røget ud og ind af holdet.- Jeg har udtjent min værnepligt, kan man sige. Turen stopper her, og jeg er tilfreds med det, jeg har opnået. Selvfølgelig kunne jeg have ønsket mig at SIF havde været tættere på toppen, men sådan skulle det ikke være.Dennis Flinta udelukker ikke helt at stoppe med at spille videre - det skal dog ikke være i professionelt regi. Så Flinta, der ud over SIF har en fortid hos FC Midtjylland, Brøndby og Avarta, skal ud på arbejdsmarkedet.- Min svoger sagde til mig forleden: ""Tænk, nu kan du blive lige, hvad du vil."" Og ja, det er da rigtigt. Men det er også lidt underligt at kigge ind i en jobmæssig fremtid, som jeg ikke kender. Jeg vil ikke sige, at jeg er nervøs. Men jeg er da spændt. Jeg håber - og tror også på - at der åbner sig nogle muligheder, som jeg kan se mig selv i, siger Dennis Flinta.Dennis Flinta er en af de spillere, der har spillet flest positioner på banen. I en historie for et par år siden på tipsbladet.dk fortalte han om alle de positioner, han har spillet. Den historie kan du læse her.",20. nov. 2019
https://ekstrabladet.dk/nyheder/erhvervsnyheder/ny-direktoer-stoppet-paa-kendt-luksushotel-efter-faa-dage/7881533,28,Ny direktør stoppet på kendt luksushotel efter få dage,,"Har du en god historie? TIP Ekstra Bladets erhvervsredaktion her.Da den tidligere frikirke - det omdiskuterede Faderhuset  - i starten af september solgte deres kendte luksushotel Bandholm Hotel til en gruppe erhvervsfolk, blev Peter Bøgil, der har erfaring fra Ruths Hotel og Brøndums Hotel i Skagen, præsenteret som ny daglig hoteldirektør og medejer. Men få dage efter stoppede han på posten, og senere afgav han helt sit medejerskab. Det fremgår af oplysninger i CVR-registret. Peter Hauge, som er medejer og nu har overtaget direktør-titlen, bekræfter forløbet. - Han havde været med i hele forløbet, men et par dage efter, vi havde overtaget, så måtte han af personlige årsager trække sig fra projektet. Det var rigtig ærgerligt, siger han til Ekstra Bladet.Peter Bøgil siget il Ekstra Bladet, at han var tilknyttet det lollandske firestjernede hotel som konsulent, men var med til at starte det hele op flere måneder inden den formelle overtagelsesdato. Personlig beslutning- Det er et personlig valg. Jeg kan ikke bruge de kræfter på Bandholm Hotel, som jeg havde tænkt i starten. Jeg har nogle projekter i det nordjyske, og dem har jeg valgt at prioritere, siger han og understreger, at der 'ikke har været bål og brande'.- Hvorfor er du også stoppet i ejerkredsen?- Jeg syntes, det var et rigtig spændende projekt, som jeg gerne ville være en del af. Men jeg har ikke tid og resurser til det. Mine kræfter skal bruges i det nordjyske. Jeg kan ikke bidrage og bare være en passiv investor, så jeg ville gerne købes ud af projektet.Leder efter investorerEfterfølgende har hotellets nye ejerkreds bekendtgjort, at de vil ekspandere og leder i den forbindelse efter knap 20 investorer, der hver i sær er villige til at lægge en million kroner. - Når Femern-forbindelsen står færdig, så ligger hotellet to timers kørsel fra Hamborg, som har Nordeuropas største koncentration af millionærer. En stor af dem kan godt lide Danmark. Vi vil gerne være rigtig rentable, og det bliver man typisk med 100 værelser. Derudover vil vi have udbygget vores spa og wellness, og lave en ny gourmetrestaurant, siger Peter Hauge og tilføjer:- Det, som vi har lagt op til, er at skabe en gruppe af ambasadører. Nogle, som får et tilhørsforhold til hotellet, som godt kan lide det, og som bruger det, siger han. Bandholm Hotellet havde siden 2008 været ejet af Lars Henrik Kristiansen, der er gift med stifteren af den tidligere frikirke Faderhuset, Ruth Kristiansen (tidligere kendt som Ruth Evensen).",20. nov. 2019
https://ekstrabladet.dk/nyheder/samfund/ignorerer-klima-pres-kina-vil-igen-overstige-eu-paa-kul/7881293,90,Ignorerer klima-pres: Kina vil igen overstige EU på kul,,"Kina vil fremover satse stort på kulkraft og forventer at tilføje nye kraftværker med kul, der svarer til hele EU's samlede kapacitet på området. Det skriver Financial Times på bagrund af en rapport fra NGO'en Global Energy Monitor, som monitorerer brug af fossile brændstoffer verden rundt.Ifølge NGO'en er Kina i fuld gang med at etablere nye kulværker, der samlet vil levere energi svarende til 148 gigawatt. Den samlede kapacitet i EU fra kulværker er 149 gigawatt. Dermed forventes det altså, at Kina oven i deres nuværende kulforbrug etablerer nye kulværker svarende til hele EU's nuværende.Strider imodKinas tilføjelser af nye kraftværker med kul strider imod det klima-pres, som i disse år hærger over resten af verden. Her har der i de seneste år været et stort fokus på at nedsætte udslippet af CO2 verden over, mens der løbende afholdes klimatopmøder. EU har blandt andet for nyligt besluttet at hæve reduktionsniveauet på CO2 fra 40 til 55 %. Samtidig har EU et mål om at skulle være klimaneutrale i 2050, og det er altså stik imod Kinas udvidelser med nye kraftværker med kul.Kina er desuden ansat som den store klimasynder, da Kina er det land i verden, som udleder mest CO2.Vækst i stedet for faldLederen af Global Energy Monitor, Ted Nace, fortæller dog, at de nye kulfabrikker fremover skal have en betydelig indflydelse på Kinas stigende satsning på kul.- Det, der er ved at blive bygget i Kina, kan klare sig på egen hånd. Hvad der ville være begyndelsen på et kulfald, vil nu i stedet fortsætte væksten af kul, siger Ted Nace. Allerede sidste år udbyggede Kina med flere hundrede kulfyrede kraftværker i landet. Udvidelsen dengang gav landet en samlet kapacitet svarende til 259 gigawatt. I 2016 standsede Kina ellers opførslen af over hundrede kulstationer, da man havde en frygt for luftforurening og overinvesteringer i kul. Nu ser Kinas kapacitet dog ud til at stige igen. Se også: Kina afviser kendelse i Hongkong om maskeringsforbud",20. nov. 2019
https://ekstrabladet.dk/musik/intlalbum/helt-slut-legende-ser-doeden-i-oejnene/7873862,61,Helt slut: Legende ser døden i øjnene,,"Bob Dylan, der kan skrive en sang på et kvarter, spurgte engang Leonard Cohen, hvor længe han var om at skrive ’Hallelujah’. Cohen svarede ’to år’. Han brugte angiveligt fem.Den canadiske poet var notorisk langsom, men han blev påfaldende produktiv i karrierens vinter.Se også: Magtfuld Cohen på gravens randI de fire år op til Cohens død i 2016 udsendte han tre album. Afskedspladen, ‘You Want It Darker’, var tilmed superb, og der er såmænd mere, hvor det kom fra.’Thanks for the Dance’ indeholder skitser fra legendens sidste sessions. De er respektfuldt færdiggjort af hans søn, Adam Cohen, med hjælp fra blandt andre Beck, Daniel Lanois og Feist samt mesterens mangeårige samarbejdspartnere Javier Mas, Jennifer Warnes og Sharon Robinson.Erotisk dryppendeResultatet er forbløffende helstøbt og kvalitetsbevidst, selvom spilletiden på blot 29 minutter indikerer, at kistebunden nok er skrabet ren for efterladenskaber.Cohens gravkammerrøst er sat flot i scene i en produktion, der er tro mod hans dvælende sound, men det er selve sangene, som sikrer ikonet endnu en værdig afsked.Se også: Uventet: Sådan døde Leonard CohenMandens drivende romantik er intakt. På erotisk dryppende ’The Night of Santiago’ er det særligt en fornøjelse at opleve, hvor uforligneligt libidoen stadig struttede hos Cohen, efter han havde rundet de 80 og kunne se enden på det hele.Se også: Ny souvenir fra en gammel mester Knap 40 år tidligere kaldte han et album ‘Death of a Ladies' Man’, og kvindebedåreren ser døden i øjnene med klarsyn på besættende ’The Goal’ og ’The Hills’.Digteren var betagende, generøs og nobel til det sidste. Halleluja for Cohen.",20. nov. 2019
https://ekstrabladet.dk/sport/fodbold/landsholdsfodbold/troeje-kiks-naegter-at-spille-i-ny-em-dragt/7878149,20,Trøje-kiks: Nægter at spille i ny EM-dragt,,"Der har sjældent været de helt store svipsere med de danske landsholdstrøjer. De er typisk lavet efter klassisk opskrift med Dannebrogs farver i mere eller mindre dominerende afskygninger. En sammensætning af rød og hvid, og så kan rækkefølgen være nok så ligegyldig.Det er ikke tilfældet for det russiske landshold. Deres flag har hele tre farver, så der er mere at jonglere med for Adidas, som laver trøjerne for det store land mod øst.I denne omgang kunne det tyde på, at Adidas har fået farverne galt i halsen, for selvom de har fået alle de korrekte farver med, så er de kommet i en rækkefølge, der leder tankerne hen på det serbiske flag. På den nye trøje er farvekombination hvid-blå-rød blevet erstattet af rød-blå-hvid.",20. nov. 2019
https://ekstrabladet.dk/nationen/voldtaegt-ali-haaber-at-rigtige-ali-snart-bliver-anholdt/7881511,111,Voldtægt: Ali håber at 'rigtige Ali' snart bliver anholdt,,"- Kære Ali.- Vi der kender dig ved du ikke er den skyldige. - Men jeg kan godt forstå, at du synes det er ubehageligt. - Og jeg håber også den skyldige snart bliver fundet. Så du kan føle dig godt tilpas igen. - KH.Beskrivelsen af ham passer på migSådan skriver Ragnhild K. i en af de 48 overvejende søde kommentarer, 18-årige Ali K. har fået på Facebook siden søndag. Her fortalte han nemlig, at han bliver truet og mistænkt for at stå bag en voldtægt - bare fordi han ligner den mistænkte gerningsmand. - Hans beskrivelse minder desværre om mig.- Der er en person, jeg ikke kender (der, red.) skriver til mig 'vi ved godt hvad i gjorde ved en 28-årig kvinde.. vi glemmer det aldrig vi tilgiver det aldrig'. - Ærligt, jeg er blevet meget træt af, at folk spørger mig hele tiden om det. Og jeg tror at der er mange, der tror at jeg er den mistænkte person, skrev Ali, der har video-beviser på, at han ikke var i Esbjerg 10. november. Stor krammer - træls- Håber virkelig at personen, som blev kaldt 'Ali', snart bliver anholdt af politiet, fortsætter Ali K, og Lene K. - som også har skrevet en rar besked - er enig:- Stor krammer herfra. - Træls situation, håber de finder gerningsmanden snart, skriver Lene, og Sofie V. skriver også en støttende kommentar:- Det gør mig virkelig ondt, at du skal opleve den slags beskyldninger og føler dig nødsaget til at tage afstand offentligt og gøre rede for din færden. - Jeg håber, den skyldige bliver fundet i en fart - både for pigen, for andre kvinder derude, men også for dig, så du ikke skal føle, at man kigger skævt til dig. - Det har du ikke fortjent, skriver Sofie, men hvad tænker du?",20. nov. 2019
https://ekstrabladet.dk/sport/anden_sport/motorsport/christina-skal-give-maend-baghjul/7881232,2,Christina skal give mænd baghjul,,"Mændene skal have baghjul.Det er i sidste ende meningen med, at flere kvinder skal køre race i et af de store mesterskaber.En af dem, som skal vise vejen, er den dobbelte amerikanske sportsvognsmester Christina Nielsen.Efter en sæson i en sofistikeret forklædt Honda NSX skal hun i den kommende sæson køre i en endnu dyrere Lamborghini Huracan GT3.Den snart 28-årige racerpige fra Vedbæk er sammen en tidligere konkurrent, briten Katherine Legge hyret til at vise, at kvinder også kan køre stærkt.En organisation ved navn GEAR (Girl Empowerment Around Racing, red) har udvalgt de to seje racerpiger til at køre med i det amerikanske sportsvognsmesterskab, i daglig tale IMSA.",20. nov. 2019
